transition_day,position_size,static_params.ZSCORE_LOOKBACK,static_params.ENTRY_THRESHOLD,static_params.STOP_LOSS_THRESHOLD,adaptive_params.OU_LOOKBACK,adaptive_params.RISK_AVERSION,score
651,10000,150,0.5,4.0,330,0.7,9.224260646158829
651,10000,150,0.5,4.0,560,1.2,9.220977697292312
651,10000,150,0.5,4.0,560,1.25,9.220977697292312
651,10000,150,0.5,4.0,560,1.15,9.220977697292312
301,10000,150,0.5,4.0,570,0.4,9.212395934688868
501,10000,150,0.5,4.0,340,0.55,9.20266993039288
501,10000,150,0.5,4.0,400,0.55,9.197858620677458
651,10000,150,0.5,4.0,530,0.8,9.194793264243131
651,10000,150,0.5,4.0,530,0.85,9.194793264243131
501,10000,150,0.5,4.0,280,1.05,9.190596629259712
401,10000,150,0.5,4.0,360,0.6,9.186889757791189
301,10000,150,0.5,4.0,580,0.1,9.149860891219163
651,10000,150,0.5,4.0,580,0.45,9.147044050358062
401,10000,150,0.5,4.0,290,1.1,9.14566123652494
651,10000,150,0.5,4.0,570,0.5,9.12963345282666
651,10000,150,0.5,4.0,470,0.55,9.094484800046757
651,10000,150,0.5,4.0,560,0.45,9.083152255574579
401,10000,150,0.5,4.0,590,0.4,9.079774137467972
501,10000,150,0.5,4.0,270,1.35,9.074242479151476
651,10000,150,0.5,4.0,510,0.45,9.068910902701301
501,10000,150,0.5,4.0,250,0.6,9.052190754701154
301,10000,150,0.5,4.0,250,0.2,9.02603825657203
651,10000,150,0.5,4.0,500,0.8,9.024486302684625
651,10000,150,0.5,4.0,500,0.85,9.024486302684625
651,10000,150,0.5,4.0,510,0.9,9.024486302684625
651,10000,150,0.5,4.0,510,0.95,9.024486302684625
651,10000,150,0.5,4.0,490,0.9,9.024486302684625
651,10000,150,0.5,4.0,500,0.9,9.024486302684625
651,10000,150,0.5,4.0,490,0.8,9.024486302684625
651,10000,150,0.5,4.0,490,0.85,9.024486302684625
651,10000,150,0.5,4.0,510,0.85,9.024486302684625
401,10000,150,0.5,4.0,280,1.05,8.992624167711462
401,10000,150,0.5,4.0,270,0.65,8.941324505558608
651,10000,150,0.5,4.0,480,0.85,8.933936424121672
401,10000,150,0.5,4.0,300,1.0,8.933141509097254
401,10000,150,0.5,4.0,300,1.05,8.933141509097254
501,10000,150,0.5,4.0,280,1.0,8.923042994741671
301,10000,150,0.5,4.0,290,0.45,8.899717940991138
501,10000,150,0.5,4.0,290,0.7,8.884487646089436
651,10000,150,0.5,4.0,570,1.0,8.864740712334065
501,10000,150,0.5,4.0,290,0.5,8.860631214446308
651,10000,150,0.5,4.0,580,1.5,8.857316943506675
401,10000,150,0.5,4.0,250,0.8,8.847768069880782
651,10000,150,0.5,4.0,590,1.15,8.840963594833692
651,10000,150,0.5,4.0,590,1.2,8.840963594833692
651,10000,150,0.5,4.0,590,1.25,8.840963594833692
651,10000,150,0.5,4.0,590,1.3,8.840963594833692
501,10000,150,0.5,4.0,270,0.7,8.840763892596286
501,10000,150,0.5,4.0,380,0.65,8.834591290317785
401,10000,150,0.5,4.0,250,0.95,8.814981138345388
651,10000,150,0.5,4.0,360,0.75,8.808681954248243
651,10000,150,0.5,4.0,360,0.8,8.808681954248243
651,10000,150,0.5,4.0,580,1.45,8.803848565365609
651,10000,150,0.5,4.0,580,1.4,8.803848565365609
401,10000,150,0.5,4.0,250,0.85,8.761095365456722
501,10000,150,0.5,4.0,350,0.6,8.756224489201696
651,10000,150,0.5,4.0,560,1.05,8.704044980344722
651,10000,150,0.5,4.0,560,1.1,8.704044980344722
501,10000,150,0.5,4.0,340,0.7,8.700639648383035
501,10000,150,0.5,4.0,380,0.5,8.697159631456469
301,10000,150,0.5,4.0,300,0.45,8.69021613169388
501,10000,150,0.5,4.0,280,0.7,8.675028609161203
401,10000,150,0.5,4.0,300,0.9,8.666536120852015
401,10000,150,0.5,4.0,350,0.65,8.659033062781315
651,10000,150,0.5,4.0,320,0.75,8.658495181361445
651,10000,150,0.5,4.0,320,0.8,8.658495181361445
651,10000,150,0.5,4.0,320,0.85,8.658495181361445
401,10000,150,0.5,4.0,330,1.3,8.58947258742759
301,10000,150,0.5,4.0,600,0.35,8.587993579271185
501,10000,150,0.5,4.0,280,0.8,8.57506948893661
501,10000,150,0.5,4.0,280,0.85,8.57506948893661
301,10000,150,0.5,4.0,260,0.65,8.552443691694748
501,10000,150,0.5,4.0,290,1.0,8.548982942992804
401,10000,150,0.5,4.0,280,1.0,8.548903466050525
501,10000,150,0.5,4.0,280,1.25,8.540027391798823
501,10000,150,0.5,4.0,280,1.3,8.540027391798823
401,10000,150,0.5,4.0,560,0.45,8.537832957727366
501,10000,150,0.5,4.0,290,1.2,8.536813865551057
501,10000,150,0.5,4.0,290,1.15,8.536813865551057
401,10000,150,0.5,4.0,270,0.55,8.524246355087481
401,10000,150,0.5,4.0,300,0.95,8.52038621577315
501,10000,150,0.5,4.0,280,0.9,8.511485083751243
501,10000,150,0.5,4.0,280,0.95,8.511485083751243
651,10000,150,0.5,4.0,500,0.45,8.50746927031998
501,10000,150,0.5,4.0,270,0.95,8.49399759752713
501,10000,150,0.5,4.0,450,0.55,8.488561086721578
651,10000,150,0.5,4.0,590,1.1,8.452692946732551
651,10000,150,0.5,4.0,480,0.7,8.441060877426565
651,10000,150,0.5,4.0,480,0.8,8.441060877426565
651,10000,150,0.5,4.0,480,0.75,8.441060877426565
501,10000,150,0.5,4.0,290,0.9,8.433379410362875
501,10000,150,0.5,4.0,330,0.55,8.425708120415187
401,10000,150,0.5,4.0,260,0.75,8.410202459281408
401,10000,150,0.5,4.0,290,1.05,8.403430370041718
301,10000,150,0.5,4.0,560,0.35,8.40120110356593
501,10000,150,0.5,4.0,360,0.6,8.40116546239647
301,10000,150,0.5,4.0,440,0.45,8.387110962463623
501,10000,150,0.5,4.0,340,0.65,8.37657480860478
651,10000,150,0.5,4.0,510,0.8,8.369506073325173
401,10000,150,0.5,4.0,600,0.4,8.368692591224164
401,10000,150,0.5,4.0,280,1.15,8.367483004730055
401,10000,150,0.5,4.0,350,0.55,8.338991132272977
401,10000,150,0.5,4.0,260,0.7,8.327698851335231
651,10000,150,0.5,4.0,470,0.6,8.317615198212838
651,10000,150,0.5,4.0,490,0.5,8.210092108303776
401,10000,150,0.5,4.0,300,0.55,8.205162698994368
401,10000,150,0.5,4.0,280,0.85,8.187472251205442
301,10000,150,0.5,4.0,450,0.45,8.184002990036877
401,10000,150,0.5,4.0,290,0.85,8.163002591718474
501,10000,150,0.5,4.0,270,1.3,8.159976433707026
651,10000,150,0.5,4.0,560,1.0,8.157276054266255
401,10000,150,0.5,4.0,580,0.4,8.153214818111023
401,10000,150,0.5,4.0,250,0.9,8.148336985210253
401,10000,150,0.5,4.0,280,0.9,8.142237010689318
501,10000,150,0.5,4.0,290,0.95,8.13877637555894
301,10000,150,0.5,4.0,430,0.45,8.1379787778625
501,10000,150,0.5,4.0,380,0.55,8.115647215091446
401,10000,150,0.5,4.0,330,1.35,8.107316307085231
651,10000,150,0.5,4.0,340,0.55,8.10705343687702
651,10000,150,0.5,4.0,470,0.8,8.099464470046733
651,10000,150,0.5,4.0,360,0.9,8.097845752785695
651,10000,150,0.5,4.0,360,0.85,8.097845752785695
651,10000,150,0.5,4.0,550,0.4,8.059442380588369
651,10000,150,0.5,4.0,480,0.65,8.032832361521873
301,10000,150,0.5,4.0,260,0.5,8.002116927840635
501,10000,150,0.5,4.0,440,0.5,7.97704768903003
301,10000,150,0.5,4.0,540,0.45,7.959448614310366
401,10000,150,0.5,4.0,540,0.45,7.925912144430635
651,10000,150,0.5,4.0,600,0.9,7.917437462081345
651,10000,150,0.5,4.0,600,0.85,7.90656993571476
651,10000,150,0.5,4.0,600,0.8,7.90656993571476
401,10000,150,0.5,4.0,280,0.95,7.900783559740951
301,10000,150,0.5,4.0,260,0.55,7.872360843929933
301,10000,150,0.5,4.0,250,0.45,7.859533326354779
501,10000,150,0.5,4.0,270,1.25,7.853959013294173
401,10000,150,0.5,4.0,440,0.5,7.853910550759558
501,10000,150,0.5,4.0,360,1.25,7.850787880636634
501,10000,150,0.5,4.0,360,1.2,7.850787880636634
651,10000,150,0.5,4.0,570,0.85,7.848526847357352
501,10000,150,0.5,4.0,290,0.85,7.848461884713096
401,10000,150,0.5,4.0,280,0.8,7.777271264823124
401,10000,150,0.5,4.0,290,0.7,7.775029019882023
401,10000,150,0.5,4.0,250,1.2,7.771092905800451
301,10000,150,0.5,4.0,540,0.4,7.746217469142959
301,10000,150,0.5,4.0,390,0.5,7.7454863688868905
401,10000,150,0.5,4.0,380,0.65,7.729420464766736
401,10000,150,0.5,4.0,250,0.75,7.727570698561468
651,10000,150,0.5,4.0,510,0.5,7.7177617117734485
651,10000,150,0.5,4.0,490,0.45,7.7177617117734485
651,10000,150,0.5,4.0,470,0.65,7.691276093814487
651,10000,150,0.5,4.0,470,0.75,7.691276093814487
651,10000,150,0.5,4.0,470,0.7,7.691276093814487
401,10000,150,0.5,4.0,290,1.0,7.673685185308372
401,10000,150,0.5,4.0,330,1.25,7.645907275594951
401,10000,150,0.5,4.0,340,0.65,7.6440441169369855
501,10000,150,0.5,4.0,250,0.8,7.622894595150036
401,10000,150,0.5,4.0,270,0.6,7.616526955534148
651,10000,150,0.5,4.0,440,0.6,7.6160121960465545
501,10000,150,0.5,4.0,260,1.1,7.602044286760478
501,10000,150,0.5,4.0,260,1.15,7.602044286760478
501,10000,150,0.5,4.0,600,1.5,7.601692189272134
501,10000,150,0.5,4.0,480,0.6,7.583911522162996
501,10000,150,0.5,4.0,600,1.35,7.577166351679429
501,10000,150,0.5,4.0,600,1.4,7.577166351679429
501,10000,150,0.5,4.0,600,1.45,7.577166351679429
401,10000,150,0.5,4.0,270,1.0,7.573031073814075
501,10000,150,0.5,4.0,280,1.2,7.565429250774372
301,10000,150,0.5,4.0,530,0.4,7.51438797790208
501,10000,150,0.5,4.0,310,0.75,7.509160164898535
651,10000,150,0.5,4.0,580,1.35,7.49619810732376
651,10000,150,0.5,4.0,580,1.15,7.49619810732376
651,10000,150,0.5,4.0,580,1.25,7.49619810732376
651,10000,150,0.5,4.0,580,1.3,7.49619810732376
651,10000,150,0.5,4.0,580,1.2,7.49619810732376
401,10000,150,0.5,4.0,450,0.5,7.492976091767915
501,10000,150,0.5,4.0,600,0.95,7.487305003990938
501,10000,150,0.5,4.0,350,1.2,7.446993173953331
301,10000,150,0.5,4.0,270,0.5,7.443275550106648
301,10000,150,0.5,4.0,580,0.3,7.442111046927362
501,10000,150,0.5,4.0,600,1.0,7.412943293446663
501,10000,150,0.5,4.0,330,0.6,7.405289607785264
501,10000,150,0.5,4.0,600,0.5,7.39410472042502
501,10000,150,0.5,4.0,270,1.2,7.392939196987054
501,10000,150,0.5,4.0,320,0.7,7.390292327699861
401,10000,150,0.5,4.0,290,0.95,7.382263084025087
401,10000,150,0.5,4.0,370,0.55,7.379803915594238
501,10000,150,0.5,4.0,280,1.45,7.374695511656249
501,10000,150,0.5,4.0,450,1.2,7.373618551175035
501,10000,150,0.5,4.0,600,1.05,7.371287334534518
401,10000,150,0.5,4.0,270,0.9,7.362537010836974
501,10000,150,0.5,4.0,530,0.5,7.352581600246641
651,10000,150,0.5,4.0,570,0.45,7.339161718062197
501,10000,150,0.5,4.0,470,0.95,7.321945749567288
501,10000,150,0.5,4.0,470,0.9,7.321945749567288
651,10000,150,0.5,4.0,560,0.4,7.301449460986284
501,10000,150,0.5,4.0,340,1.3,7.296483468912868
651,10000,150,0.5,4.0,590,1.0,7.276496999498299
651,10000,150,0.5,4.0,590,1.05,7.276496999498299
501,10000,150,0.5,4.0,340,0.5,7.271910414203596
501,10000,150,0.5,4.0,250,0.5,7.269751260121247
501,10000,150,0.5,4.0,310,0.8,7.238573107699867
401,10000,150,0.5,4.0,300,0.75,7.222739508240732
401,10000,150,0.5,4.0,500,0.5,7.222655261340709
501,10000,150,0.5,4.0,470,0.85,7.217233030817312
501,10000,150,0.5,4.0,450,1.15,7.212011200039814
401,10000,150,0.5,4.0,290,0.9,7.193974272284759
651,10000,150,0.5,4.0,570,0.8,7.193732805896239
651,10000,150,0.5,4.0,570,0.75,7.193732805896239
301,10000,150,0.5,4.0,590,0.3,7.161400766839595
301,10000,150,0.5,4.0,550,0.4,7.137503389158194
501,10000,150,0.5,4.0,420,0.45,7.128854124328374
301,10000,150,0.5,4.0,580,0.35,7.117272384641499
501,10000,150,0.5,4.0,310,0.9,7.096793852806144
401,10000,150,0.5,4.0,290,0.6,7.095142485997741
401,10000,150,0.5,4.0,300,0.85,7.068971327485091
401,10000,150,0.5,4.0,350,0.6,7.047294239009627
401,10000,150,0.5,4.0,410,0.5,6.966154645183682
501,10000,150,0.5,4.0,600,0.55,6.927803439465659
651,10000,150,0.5,4.0,600,0.55,6.916387287297912
651,10000,150,0.5,4.0,600,0.75,6.912250758340619
301,10000,150,0.5,4.0,590,0.35,6.911780119422147
651,10000,150,0.5,4.0,600,0.5,6.907357012626317
501,10000,150,0.5,4.0,480,0.7,6.9030142146718525
501,10000,150,0.5,4.0,340,1.25,6.899911978870261
401,10000,150,0.5,4.0,330,0.55,6.892602972782424
501,10000,150,0.5,4.0,290,0.6,6.8815538168192205
501,10000,150,0.5,4.0,600,1.25,6.859023375777372
501,10000,150,0.5,4.0,600,1.3,6.859023375777372
501,10000,150,0.5,4.0,600,1.1,6.859023375777372
501,10000,150,0.5,4.0,600,1.15,6.859023375777372
501,10000,150,0.5,4.0,600,1.2,6.859023375777372
401,10000,150,0.5,4.0,360,0.55,6.855938727537016
501,10000,150,0.5,4.0,250,0.75,6.84811598061119
651,10000,150,0.5,4.0,600,0.7,6.847837191744635
301,10000,150,0.5,4.0,250,0.5,6.83395874624572
501,10000,150,0.5,4.0,450,1.05,6.816315941437598
501,10000,150,0.5,4.0,450,1.1,6.816315941437598
301,10000,150,0.5,4.0,500,0.45,6.790036740102986
501,10000,150,0.5,4.0,480,0.55,6.782233500507491
401,10000,150,0.5,4.0,360,0.65,6.772629408804157
501,10000,150,0.5,4.0,490,0.85,6.769305258925428
301,10000,150,0.5,4.0,560,0.3,6.759181602149717
401,10000,150,0.5,4.0,250,0.65,6.749254849888096
401,10000,150,0.5,4.0,310,0.6,6.7468991824200835
301,10000,150,0.5,4.0,430,0.5,6.7454004434280215
651,10000,150,0.5,4.0,590,0.95,6.740410312420025
401,10000,150,0.5,4.0,410,0.6,6.717587626386962
401,10000,150,0.5,4.0,340,0.55,6.708786875400854
401,10000,150,0.5,4.0,270,0.85,6.705380161968137
651,10000,150,0.5,4.0,540,0.55,6.703052010234114
501,10000,150,0.5,4.0,310,0.85,6.672721190919464
401,10000,150,0.5,4.0,260,0.85,6.663239100119654
301,10000,150,0.5,4.0,600,0.3,6.63913330009942
401,10000,150,0.5,4.0,270,0.95,6.638568813366181
401,10000,150,0.5,4.0,490,0.55,6.636506736222138
401,10000,150,0.5,4.0,380,0.6,6.635065973967038
501,10000,150,0.5,4.0,430,0.5,6.631209029959265
651,10000,150,0.5,4.0,540,0.8,6.618132916676078
301,10000,150,0.5,4.0,600,0.4,6.607232027678874
501,10000,150,0.5,4.0,250,0.55,6.596061845163561
501,10000,150,0.5,4.0,490,0.5,6.592132326474534
501,10000,150,0.5,4.0,450,1.0,6.582148538213104
501,10000,150,0.5,4.0,370,0.55,6.560730660856063
651,10000,150,0.5,4.0,590,0.9,6.53456805695339
501,10000,150,0.5,4.0,300,1.4,6.521719319005847
501,10000,150,0.5,4.0,300,1.35,6.521719319005847
401,10000,150,0.5,4.0,420,0.6,6.509527885784252
401,10000,150,0.5,4.0,490,0.45,6.507644024330112
501,10000,150,0.5,4.0,430,0.45,6.494916193989567
501,10000,150,0.5,4.0,460,0.85,6.477469474958983
401,10000,150,0.5,4.0,330,1.2,6.466989023474678
401,10000,150,0.5,4.0,330,1.15,6.466989023474678
401,10000,150,0.5,4.0,330,0.6,6.463527429524799
401,10000,150,0.5,4.0,270,0.75,6.455042300001594
401,10000,150,0.5,4.0,580,0.45,6.417650946537217
501,10000,150,0.5,4.0,600,0.45,6.401863713837885
501,10000,150,0.5,4.0,330,1.3,6.3846520511757205
301,10000,150,0.5,4.0,570,0.3,6.382935078833885
401,10000,150,0.5,4.0,550,0.5,6.368172976232415
401,10000,150,0.5,4.0,560,0.5,6.343576747130683
401,10000,150,0.5,4.0,280,0.75,6.3043412359427045
401,10000,150,0.5,4.0,300,0.7,6.300520227765546
501,10000,150,0.5,4.0,250,1.2,6.291248692491195
501,10000,150,0.5,4.0,250,1.25,6.291248692491195
501,10000,150,0.5,4.0,450,0.95,6.266336541499438
301,10000,150,0.5,4.0,470,0.45,6.2628168698478355
401,10000,150,0.5,4.0,270,1.05,6.249743427134913
501,10000,150,0.5,4.0,250,0.65,6.22922743145093
401,10000,150,0.5,4.0,280,0.65,6.226567592171307
301,10000,150,0.5,4.0,390,0.45,6.210294355202599
651,10000,150,0.5,4.0,570,0.7,6.1940602132893865
651,10000,150,0.5,4.0,590,0.75,6.193064797342828
651,10000,150,0.5,4.0,590,0.85,6.193064797342828
651,10000,150,0.5,4.0,590,0.8,6.193064797342828
401,10000,150,0.5,4.0,300,0.8,6.178331900486278
651,10000,150,0.5,4.0,260,1.5,6.174619879033273
501,10000,150,0.5,4.0,310,1.35,6.171591632831969
501,10000,150,0.5,4.0,310,1.3,6.171591632831969
501,10000,150,0.5,4.0,310,1.4,6.171591632831969
501,10000,150,0.5,4.0,370,1.2,6.158099074130572
501,10000,150,0.5,4.0,370,1.25,6.158099074130572
301,10000,150,0.5,4.0,580,0.4,6.151687038667983
651,10000,150,0.5,4.0,400,0.65,6.087500045569211
501,10000,150,0.5,4.0,350,1.15,6.0842339846096145
501,10000,150,0.5,4.0,380,0.6,6.05524795551948
401,10000,150,0.5,4.0,310,0.75,6.050491337723738
501,10000,150,0.5,4.0,470,0.55,6.037460677649335
501,10000,150,0.5,4.0,300,1.5,5.994123024294979
501,10000,150,0.5,4.0,300,1.45,5.994123024294979
501,10000,150,0.5,4.0,460,0.95,5.988923391114778
401,10000,150,0.5,4.0,260,0.9,5.988512130759421
501,10000,150,0.5,4.0,330,1.25,5.9879431821180304
651,10000,150,0.5,4.0,260,1.45,5.987863900689174
651,10000,150,0.5,4.0,260,1.4,5.987863900689174
401,10000,150,0.5,4.0,480,0.45,5.9771239571979
501,10000,150,0.5,4.0,490,0.8,5.951974570470814
501,10000,150,0.5,4.0,250,0.85,5.943240388205588
651,10000,150,0.5,4.0,580,1.05,5.92120910445805
651,10000,150,0.5,4.0,580,1.1,5.92120910445805
401,10000,150,0.5,4.0,290,0.55,5.898253561161937
501,10000,150,0.5,4.0,460,0.9,5.884405304434306
401,10000,150,0.5,4.0,290,0.8,5.872867678486429
651,10000,150,0.5,4.0,600,0.65,5.831009491721648
501,10000,150,0.5,4.0,480,0.65,5.830565625363828
401,10000,150,0.5,4.0,250,0.7,5.81042193019853
301,10000,150,0.5,4.0,530,0.45,5.80257001143416
401,10000,150,0.5,4.0,360,0.7,5.794447526009652
501,10000,150,0.5,4.0,490,0.6,5.758909502924393
501,10000,150,0.5,4.0,330,1.35,5.75333003536743
401,10000,150,0.5,4.0,250,1.1,5.734846575781379
401,10000,150,0.5,4.0,310,0.7,5.720581461466722
401,10000,150,0.5,4.0,320,1.3,5.7076658189526235
301,10000,150,0.5,4.0,330,0.45,5.705659252859473
401,10000,150,0.5,4.0,310,0.65,5.661791631295028
501,10000,150,0.5,4.0,600,0.9,5.645712028275213
501,10000,150,0.5,4.0,260,0.8,5.641435129521859
501,10000,150,0.5,4.0,310,1.2,5.639242393579742
501,10000,150,0.5,4.0,600,0.85,5.637935271824306
501,10000,150,0.5,4.0,600,0.8,5.637935271824306
401,10000,150,0.5,4.0,420,0.55,5.633440945642462
651,10000,150,0.5,4.0,540,0.75,5.618829710303579
651,10000,150,0.5,4.0,540,0.7,5.618829710303579
651,10000,150,0.5,4.0,540,0.65,5.618829710303579
651,10000,150,0.5,4.0,550,0.95,5.595256480806228
301,10000,150,0.5,4.0,280,0.45,5.586712037424096
501,10000,150,0.5,4.0,500,0.55,5.583519895880858
501,10000,150,0.5,4.0,340,1.2,5.573290323790491
501,10000,150,0.5,4.0,340,1.15,5.573290323790491
651,10000,150,0.5,4.0,550,0.45,5.568068767151075
501,10000,150,0.5,4.0,460,1.0,5.565453701310997
651,10000,150,0.5,4.0,260,1.25,5.562850470774681
651,10000,150,0.5,4.0,260,1.35,5.562850470774681
651,10000,150,0.5,4.0,260,1.3,5.562850470774681
501,10000,150,0.5,4.0,470,0.5,5.55921672137087
401,10000,150,0.5,4.0,330,1.05,5.553521130781611
401,10000,150,0.5,4.0,330,1.1,5.553521130781611
401,10000,150,0.5,4.0,270,0.8,5.539709898065514
401,10000,150,0.5,4.0,430,0.55,5.536610790805231
501,10000,150,0.5,4.0,600,0.65,5.535503330026716
401,10000,150,0.5,4.0,250,1.15,5.535225457008028
401,10000,150,0.5,4.0,250,1.0,5.527721819975266
501,10000,150,0.5,4.0,460,1.05,5.519522780381628
301,10000,150,0.5,4.0,320,0.45,5.5183302802960235
401,10000,150,0.5,4.0,320,1.25,5.499398377656753
301,10000,150,0.5,4.0,250,0.6,5.498326408609387
401,10000,150,0.5,4.0,530,0.45,5.4869339747595625
651,10000,150,0.5,4.0,570,0.95,5.480090106924052
651,10000,150,0.5,4.0,570,0.9,5.480090106924052
501,10000,150,0.5,4.0,290,0.8,5.476814586005247
501,10000,150,0.5,4.0,290,0.55,5.442396654921964
651,10000,150,0.5,4.0,590,0.7,5.439012625312412
401,10000,150,0.5,4.0,270,1.15,5.428600955855188
651,10000,150,0.5,4.0,580,1.0,5.380595759629742
401,10000,150,0.5,4.0,380,0.8,5.370888339090687
501,10000,150,0.5,4.0,600,0.75,5.342693821187513
401,10000,150,0.5,4.0,400,0.6,5.328176161656071
501,10000,150,0.5,4.0,500,0.8,5.299232367762677
501,10000,150,0.5,4.0,500,0.85,5.299232367762677
501,10000,150,0.5,4.0,420,1.1,5.293098889695003
401,10000,150,0.5,4.0,320,0.7,5.291914717019427
501,10000,150,0.5,4.0,420,0.6,5.274932738345335
301,10000,150,0.5,4.0,510,0.5,5.264513912417
401,10000,150,0.5,4.0,250,1.05,5.261446122768259
651,10000,150,0.5,4.0,570,0.65,5.260182788273202
651,10000,150,0.5,4.0,550,0.8,5.24942867392237
651,10000,150,0.5,4.0,550,0.85,5.24942867392237
651,10000,150,0.5,4.0,550,0.9,5.24942867392237
501,10000,150,0.5,4.0,320,1.25,5.246262200898961
501,10000,150,0.5,4.0,320,1.3,5.246262200898961
401,10000,150,0.5,4.0,310,0.55,5.245771941664664
301,10000,150,0.5,4.0,570,0.45,5.240775328419868
301,10000,150,0.5,4.0,260,0.45,5.206488618050656
401,10000,150,0.5,4.0,380,0.75,5.206175734152943
651,10000,150,0.5,4.0,530,0.5,5.197789982219117
401,10000,150,0.5,4.0,330,0.65,5.191086484060172
401,10000,150,0.5,4.0,470,0.55,5.176384975860341
501,10000,150,0.5,4.0,350,1.1,5.173891517415914
501,10000,150,0.5,4.0,260,1.05,5.1733707911777
301,10000,150,0.5,4.0,370,0.45,5.158639938049781
401,10000,150,0.5,4.0,340,1.3,5.158213154481299
401,10000,150,0.5,4.0,290,0.75,5.150990927003171
501,10000,150,0.5,4.0,450,1.3,5.14796060419847
501,10000,150,0.5,4.0,450,1.25,5.14796060419847
651,10000,150,0.5,4.0,260,1.2,5.129891575579364
501,10000,150,0.5,4.0,310,0.95,5.123414077496694
651,10000,150,0.5,4.0,530,0.75,5.122489382173402
651,10000,150,0.5,4.0,520,0.8,5.122489382173402
651,10000,150,0.5,4.0,520,0.75,5.122489382173402
501,10000,150,0.5,4.0,460,0.5,5.116288454494015
501,10000,150,0.5,4.0,480,0.5,5.096238975056288
401,10000,150,0.5,4.0,440,0.55,5.089761125928284
301,10000,150,0.5,4.0,460,0.45,5.078890085788508
401,10000,150,0.5,4.0,360,1.25,5.072635414502955
401,10000,150,0.5,4.0,360,1.2,5.072635414502955
501,10000,150,0.5,4.0,350,1.05,5.069021501245995
401,10000,150,0.5,4.0,290,1.25,5.054069425446841
501,10000,150,0.5,4.0,390,1.1,5.046469711717478
501,10000,150,0.5,4.0,390,1.05,5.046469711717478
501,10000,150,0.5,4.0,390,1.15,5.046469711717478
501,10000,150,0.5,4.0,400,0.6,5.044205687431617
401,10000,150,0.5,4.0,280,1.2,5.042032136879726
651,10000,150,0.5,4.0,580,0.95,5.0300980417353784
301,10000,150,0.5,4.0,420,0.5,5.023242853057475
301,10000,150,0.5,4.0,420,0.6,4.998562380458392
501,10000,150,0.5,4.0,440,1.25,4.98911017548744
401,10000,150,0.5,4.0,330,0.95,4.976805861885342
401,10000,150,0.5,4.0,330,1.0,4.976805861885342
651,10000,150,0.5,4.0,490,0.75,4.952995231266819
501,10000,150,0.5,4.0,470,0.8,4.952948278395599
501,10000,150,0.5,4.0,270,1.45,4.945019633323916
501,10000,150,0.5,4.0,270,1.5,4.945019633323916
651,10000,150,0.5,4.0,570,0.6,4.940374131357469
501,10000,150,0.5,4.0,360,0.5,4.930219544813173
401,10000,150,0.5,4.0,270,0.7,4.927126925241748
651,10000,150,0.5,4.0,340,0.8,4.922047593730248
651,10000,150,0.5,4.0,340,0.75,4.922047593730248
651,10000,150,0.5,4.0,340,0.7,4.922047593730248
651,10000,150,0.5,4.0,340,0.85,4.922047593730248
501,10000,150,0.5,4.0,410,0.5,4.920970781306629
401,10000,150,0.5,4.0,280,0.6,4.90791971935483
501,10000,150,0.5,4.0,300,1.15,4.904536438722616
301,10000,150,0.5,4.0,480,0.45,4.903991390087125
301,10000,150,0.5,4.0,430,0.55,4.8982044559628015
401,10000,150,0.5,4.0,340,0.7,4.896234353703555
501,10000,150,0.5,4.0,480,0.8,4.8896781411328725
301,10000,150,0.5,4.0,590,0.4,4.880027471286315
501,10000,150,0.5,4.0,330,0.65,4.879118068463466
501,10000,150,0.5,4.0,290,0.75,4.876860449863159
401,10000,150,0.5,4.0,340,1.25,4.873907931101744
501,10000,150,0.5,4.0,420,1.2,4.847454673461993
501,10000,150,0.5,4.0,430,1.15,4.835777571002886
651,10000,150,0.5,4.0,580,0.8,4.835010542241541
501,10000,150,0.5,4.0,360,0.55,4.8267729457883455
501,10000,150,0.5,4.0,310,1.25,4.800270960644973
501,10000,150,0.5,4.0,470,1.15,4.79825296900383
501,10000,150,0.5,4.0,270,1.4,4.796439512950403
501,10000,150,0.5,4.0,470,0.75,4.791586346212998
401,10000,150,0.5,4.0,390,0.8,4.783615962891023
501,10000,150,0.5,4.0,600,0.6,4.768671130588672
301,10000,150,0.5,4.0,450,0.5,4.765288225413418
301,10000,150,0.5,4.0,500,0.5,4.76188405816149
401,10000,150,0.5,4.0,260,0.8,4.7600680960171715
651,10000,150,0.5,4.0,260,0.85,4.753399177436126
301,10000,150,0.5,4.0,580,0.45,4.725783333101759
401,10000,150,0.5,4.0,250,1.25,4.718189781484984
301,10000,150,0.5,4.0,390,0.55,4.710626855196498
401,10000,150,0.5,4.0,410,0.55,4.677480371248123
301,10000,150,0.5,4.0,560,0.4,4.663641941236936
401,10000,150,0.5,4.0,280,0.7,4.65493982195882
501,10000,150,0.5,4.0,350,0.7,4.640345903805901
401,10000,150,0.5,4.0,280,1.4,4.636408461773463
501,10000,150,0.5,4.0,370,1.15,4.634675875709842
501,10000,150,0.5,4.0,490,1.15,4.621037589403569
501,10000,150,0.5,4.0,490,1.1,4.621037589403569
501,10000,150,0.5,4.0,460,0.8,4.6088409362297895
401,10000,150,0.5,4.0,390,0.7,4.604085637711574
501,10000,150,0.5,4.0,250,0.7,4.602608077326053
301,10000,150,0.5,4.0,570,0.5,4.59712175127866
