ADAPTIVE_START_DAY,POSITION_SIZE,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,score
301,10000,120,1.0,4.0,90,1.0,2.5,25.873074339712232
401,10000,90,1.0,2.5,90,1.5,3.0,25.868912983688837
501,10000,60,2.0,3.5,90,1.0,3.5,25.849155235504128
501,10000,60,2.0,3.5,90,1.0,4.0,25.849155235504128
501,10000,60,2.5,3.0,90,1.0,2.5,25.82761838331744
501,10000,60,1.0,4.0,120,1.5,3.0,25.824098245082816
301,10000,60,2.5,2.5,120,1.0,2.5,25.785886233022296
501,10000,120,2.5,2.5,120,1.0,2.5,25.77600975345195
401,10000,60,2.0,2.5,120,1.5,2.5,25.75422136381435
501,10000,120,2.0,2.5,90,1.5,2.5,25.746314863883406
601,10000,90,2.0,3.0,120,1.5,2.5,25.745999341775768
501,10000,60,2.5,4.0,90,1.5,3.0,25.743802817665987
301,10000,120,1.0,4.0,90,1.5,3.5,25.73954509366026
301,10000,120,1.0,4.0,90,1.5,4.0,25.73954509366026
301,10000,90,2.0,4.0,90,1.5,3.5,25.73749732768473
301,10000,90,2.0,4.0,90,1.5,4.0,25.73749732768473
301,10000,90,2.0,3.5,90,1.5,3.5,25.73749732768473
301,10000,90,2.0,3.5,90,1.5,4.0,25.73749732768473
501,10000,90,2.0,2.5,90,1.0,3.0,25.729991186683122
501,10000,90,1.0,2.5,60,1.5,4.0,25.71527323972395
501,10000,90,1.0,2.5,60,1.5,3.5,25.71527323972395
401,10000,60,1.5,4.0,90,1.0,4.0,25.699966797469365
401,10000,60,1.5,4.0,90,1.0,3.5,25.699966797469365
501,10000,60,1.0,3.5,120,1.5,3.0,25.688025376895567
501,10000,60,2.5,2.5,120,1.0,3.0,25.666669124090987
401,10000,60,1.0,3.0,120,1.5,2.5,25.660082546809264
301,10000,120,1.0,3.5,90,1.0,2.5,25.645108590352542
601,10000,90,2.0,3.5,90,1.5,3.0,25.640591122180997
601,10000,90,2.0,4.0,90,1.5,3.0,25.640591122180997
501,10000,120,2.5,3.5,90,1.5,2.5,25.628388704961257
501,10000,60,2.5,3.5,90,1.5,3.0,25.60422836203345
301,10000,60,2.0,2.5,90,1.0,4.0,25.583967214271823
301,10000,60,2.0,2.5,90,1.0,3.5,25.583967214271823
501,10000,120,1.0,3.0,60,1.5,2.5,25.583293766625488
401,10000,60,1.5,3.5,90,1.0,4.0,25.562658023851057
401,10000,60,1.5,3.5,90,1.0,3.5,25.562658023851057
601,10000,120,2.5,4.0,60,1.0,4.0,25.561207841316644
601,10000,120,2.5,4.0,60,1.0,3.5,25.561207841316644
301,10000,60,2.5,3.0,90,1.0,2.5,25.546834899275915
501,10000,90,1.0,3.5,60,1.5,2.5,25.540826427997466
501,10000,90,1.0,4.0,60,1.5,2.5,25.540826427997466
301,10000,120,2.5,2.5,120,1.5,3.0,25.53876704322183
401,10000,60,1.0,4.0,120,1.0,2.5,25.53721092472429
501,10000,60,1.5,4.0,120,1.0,4.0,25.534206908613676
501,10000,60,1.5,4.0,120,1.0,3.5,25.534206908613676
601,10000,90,2.0,3.0,90,1.0,2.5,25.52726666905344
301,10000,60,2.5,3.0,90,1.5,4.0,25.52550684844978
301,10000,60,2.5,3.0,90,1.5,3.5,25.52550684844978
301,10000,120,1.0,3.5,90,1.5,3.5,25.51271012480514
301,10000,120,1.0,3.5,90,1.5,4.0,25.51271012480514
301,10000,90,1.0,3.0,90,1.0,3.0,25.49685969592565
601,10000,90,1.0,2.5,90,1.5,2.5,25.47846904543698
501,10000,90,2.5,3.5,90,1.0,3.0,25.47641615198718
501,10000,90,2.5,4.0,90,1.0,3.0,25.47641615198718
301,10000,120,1.0,3.0,90,1.0,2.5,25.454341664917784
501,10000,60,2.5,4.0,90,1.0,2.5,25.43956730204368
601,10000,120,2.5,3.0,90,1.5,3.0,25.439158968680463
601,10000,120,2.5,3.5,60,1.0,4.0,25.423832877842827
601,10000,120,2.5,3.5,60,1.0,3.5,25.423832877842827
601,10000,90,1.5,3.0,60,1.5,2.5,25.415117152901807
301,10000,60,2.5,4.0,90,1.0,2.5,25.41097364123685
401,10000,60,1.0,3.5,120,1.0,2.5,25.401126678351268
301,10000,60,2.5,3.5,90,1.0,2.5,25.399380788390552
501,10000,60,1.5,3.5,120,1.0,4.0,25.396913095006646
501,10000,60,1.5,3.5,120,1.0,3.5,25.396913095006646
301,10000,60,2.5,4.0,90,1.5,4.0,25.388614035721446
301,10000,60,2.5,4.0,90,1.5,3.5,25.388614035721446
501,10000,120,1.0,2.5,60,1.0,2.5,25.383078617566923
301,10000,60,2.5,3.5,90,1.5,4.0,25.377001054827623
301,10000,60,2.5,3.5,90,1.5,3.5,25.377001054827623
501,10000,120,2.5,3.0,90,1.5,3.0,25.365218982615673
501,10000,60,2.5,2.5,120,1.5,2.5,25.36253366633863
601,10000,120,2.5,4.0,60,1.0,3.0,25.36148764650216
601,10000,90,1.0,3.0,60,1.0,2.5,25.36075441662895
501,10000,60,1.5,3.0,120,1.5,4.0,25.350807606802086
501,10000,60,1.5,3.0,120,1.5,3.5,25.350807606802086
601,10000,90,2.5,4.0,90,1.0,3.5,25.34746473237934
601,10000,90,2.5,4.0,90,1.0,4.0,25.34746473237934
601,10000,90,2.5,3.5,90,1.0,3.5,25.34746473237934
601,10000,90,2.5,3.5,90,1.0,4.0,25.34746473237934
401,10000,90,2.0,2.5,90,1.0,2.5,25.32617648241557
301,10000,120,1.0,3.0,90,1.5,3.5,25.320307733145548
301,10000,120,1.0,3.0,90,1.5,4.0,25.320307733145548
401,10000,60,2.0,3.0,90,1.5,3.5,25.30602352041918
401,10000,60,2.0,3.0,90,1.5,4.0,25.30602352041918
401,10000,90,1.0,4.0,90,1.5,2.5,25.303119561094746
401,10000,90,1.0,3.5,90,1.5,2.5,25.303119561094746
501,10000,60,2.5,3.5,90,1.0,2.5,25.300066059623436
401,10000,120,2.5,4.0,90,1.0,3.0,25.2992965146273
401,10000,120,2.5,2.5,120,1.5,2.5,25.27693210297159
501,10000,90,1.0,2.5,60,1.5,3.0,25.267428758423982
601,10000,120,2.5,3.5,60,1.0,3.0,25.224121956784384
301,10000,60,2.5,2.5,90,1.0,3.5,25.208054666234773
301,10000,60,2.5,2.5,90,1.0,4.0,25.208054666234773
301,10000,90,2.5,3.0,90,1.0,3.0,25.201658358459184
401,10000,60,2.5,4.0,90,1.0,3.0,25.19732423618722
401,10000,60,1.0,2.5,120,1.0,4.0,25.18723621272047
401,10000,60,1.0,2.5,120,1.0,3.5,25.18723621272047
501,10000,60,1.5,4.0,120,1.0,3.0,25.18266430370801
301,10000,120,1.5,2.5,90,1.0,3.0,25.173047590780094
401,10000,120,1.0,2.5,90,1.5,3.0,25.16311938642186
601,10000,90,2.5,3.5,120,1.0,4.0,25.141947382147414
601,10000,90,2.5,4.0,120,1.0,3.5,25.141947382147414
601,10000,90,2.5,4.0,120,1.0,4.0,25.141947382147414
601,10000,90,2.5,3.5,120,1.0,3.5,25.141947382147414
301,10000,60,1.0,4.0,120,1.0,3.5,25.120857547376097
301,10000,60,1.0,4.0,120,1.0,4.0,25.120857547376097
601,10000,120,2.0,2.5,60,1.0,3.5,25.109252447625302
601,10000,120,2.0,2.5,60,1.0,4.0,25.109252447625302
301,10000,60,1.0,3.5,120,1.0,4.0,25.108257267683037
301,10000,60,1.0,3.5,120,1.0,3.5,25.108257267683037
401,10000,90,2.0,3.0,90,1.5,2.5,25.097297201634976
301,10000,90,2.5,3.5,90,1.0,2.5,25.084641685613963
301,10000,90,2.5,4.0,90,1.0,2.5,25.084641685613963
301,10000,90,2.0,2.5,90,1.0,2.5,25.082408258986398
501,10000,90,1.5,3.0,60,1.5,3.5,25.070623974681915
501,10000,90,1.5,3.0,60,1.5,4.0,25.070623974681915
601,10000,90,1.0,4.0,60,1.5,2.5,25.068785254791308
601,10000,90,1.0,3.5,60,1.5,2.5,25.068785254791308
501,10000,60,2.0,4.0,90,1.0,3.0,25.067935364311353
401,10000,60,2.5,3.5,90,1.0,3.0,25.057915278930686
601,10000,90,2.5,3.5,120,1.0,3.0,25.052335005365023
601,10000,90,2.5,4.0,120,1.0,3.0,25.052335005365023
401,10000,120,2.5,3.5,90,1.0,3.0,25.047411380041616
501,10000,60,1.5,3.5,120,1.0,3.0,25.04538457363175
501,10000,60,2.0,4.0,90,1.5,3.5,25.01651055799693
501,10000,60,2.0,4.0,90,1.5,4.0,25.01651055799693
501,10000,120,2.5,4.0,60,1.0,4.0,24.966337172447737
501,10000,120,2.5,4.0,60,1.0,3.5,24.966337172447737
301,10000,90,2.0,3.0,90,1.5,4.0,24.964195085400938
301,10000,90,2.0,3.0,90,1.5,3.5,24.964195085400938
501,10000,90,2.0,2.5,90,1.5,4.0,24.943890546773275
501,10000,90,2.0,2.5,90,1.5,3.5,24.943890546773275
501,10000,60,1.5,3.0,120,1.5,3.0,24.937507348501285
501,10000,60,2.0,3.5,90,1.0,3.0,24.930710459444896
301,10000,90,1.0,2.5,90,1.0,3.0,24.9132069287349
601,10000,120,2.0,2.5,60,1.0,3.0,24.909637318591432
301,10000,120,2.5,4.0,90,1.0,3.0,24.895009380135946
401,10000,60,2.0,4.0,90,1.5,3.0,24.89042503069018
401,10000,60,2.0,3.0,90,1.0,2.5,24.88640378047286
501,10000,120,1.5,2.5,60,1.0,2.5,24.886076219453784
501,10000,60,1.0,3.0,120,1.5,3.5,24.880628014902896
501,10000,60,1.0,3.0,120,1.5,4.0,24.880628014902896
501,10000,60,2.0,3.5,90,1.5,3.5,24.879307965785394
501,10000,60,2.0,3.5,90,1.5,4.0,24.879307965785394
601,10000,90,2.5,3.5,90,1.0,3.0,24.870422274584186
601,10000,90,2.5,4.0,90,1.0,3.0,24.870422274584186
501,10000,120,1.0,2.5,60,1.5,3.5,24.861156046913543
501,10000,120,1.0,2.5,60,1.5,4.0,24.861156046913543
601,10000,90,1.0,3.0,60,1.5,4.0,24.847912203343164
601,10000,90,1.0,3.0,60,1.5,3.5,24.847912203343164
601,10000,90,1.5,2.5,60,1.5,3.5,24.837099396709192
601,10000,90,1.5,2.5,60,1.5,4.0,24.837099396709192
601,10000,90,1.5,2.5,60,1.0,2.5,24.83471224124245
501,10000,120,1.5,3.0,60,1.5,2.5,24.828138996496918
501,10000,90,2.0,4.0,60,1.5,4.0,24.824397358899475
501,10000,90,2.0,3.5,60,1.5,3.5,24.824397358899475
501,10000,90,2.0,4.0,60,1.5,3.5,24.824397358899475
501,10000,90,2.0,3.5,60,1.5,4.0,24.824397358899475
301,10000,90,2.5,2.5,120,1.0,2.5,24.756496618619813
601,10000,90,1.0,2.5,60,1.0,3.5,24.75346778684753
601,10000,90,1.0,2.5,60,1.0,4.0,24.75346778684753
401,10000,60,2.0,3.5,90,1.5,3.0,24.75322510894737
401,10000,60,2.5,2.5,90,1.0,4.0,24.73889902318836
401,10000,60,2.5,2.5,90,1.0,3.5,24.73889902318836
501,10000,60,1.0,4.0,120,1.0,4.0,24.72501789691494
501,10000,60,1.0,4.0,120,1.0,3.5,24.72501789691494
501,10000,120,2.5,3.5,60,1.0,3.5,24.715851417396898
501,10000,120,2.5,3.5,60,1.0,4.0,24.715851417396898
501,10000,90,2.0,3.0,60,1.0,2.5,24.70995923240973
601,10000,90,2.0,3.5,90,1.5,2.5,24.70268668863286
601,10000,90,2.0,4.0,90,1.5,2.5,24.70268668863286
401,10000,90,2.5,3.0,120,1.0,2.5,24.701530768686798
301,10000,90,1.5,4.0,90,1.5,3.0,24.69277047153689
301,10000,90,1.5,3.5,90,1.5,3.0,24.69277047153689
501,10000,120,2.5,4.0,60,1.0,3.0,24.68385569611123
601,10000,90,2.5,3.5,120,1.5,2.5,24.67725645516249
601,10000,90,2.5,4.0,120,1.5,2.5,24.67725645516249
301,10000,120,2.5,2.5,120,1.0,3.5,24.672350748030045
301,10000,120,2.5,2.5,120,1.0,4.0,24.672350748030045
601,10000,90,1.0,3.0,60,1.5,3.0,24.667390648370258
601,10000,90,1.5,2.5,60,1.5,3.0,24.65818907450673
301,10000,120,2.5,3.5,90,1.0,3.0,24.642187777965155
401,10000,90,2.5,2.5,120,1.5,2.5,24.64197713864716
601,10000,90,2.0,3.0,120,1.0,2.5,24.632062113738826
501,10000,90,1.5,3.0,60,1.5,3.0,24.62751397636616
501,10000,60,2.5,3.0,90,1.5,2.5,24.627432285344074
401,10000,120,2.5,4.0,90,1.5,3.5,24.626903045198983
401,10000,120,2.5,4.0,90,1.5,4.0,24.626903045198983
301,10000,120,1.5,4.0,90,1.5,3.0,24.611969820861276
401,10000,90,1.5,3.0,90,1.5,2.5,24.597821438700656
501,10000,60,1.0,3.5,120,1.0,4.0,24.588935013531895
501,10000,60,1.0,3.5,120,1.0,3.5,24.588935013531895
501,10000,90,2.5,4.0,90,1.5,3.5,24.588650275257034
501,10000,90,2.5,3.5,90,1.5,4.0,24.588650275257034
501,10000,90,2.5,3.5,90,1.5,3.5,24.588650275257034
501,10000,90,2.5,4.0,90,1.5,4.0,24.588650275257034
501,10000,90,1.5,2.5,60,1.0,2.5,24.579195885643855
301,10000,90,1.0,4.0,90,1.0,2.5,24.577123769900588
301,10000,90,1.0,3.5,90,1.0,2.5,24.577123769900588
501,10000,90,2.0,2.5,90,1.0,2.5,24.561593397228435
401,10000,60,2.5,3.0,90,1.0,3.0,24.55496984606576
601,10000,90,1.0,2.5,60,1.0,3.0,24.55397015438065
501,10000,90,2.5,3.0,90,1.0,3.5,24.547324589470843
501,10000,90,2.5,3.0,90,1.0,4.0,24.547324589470843
601,10000,120,2.5,3.0,90,1.5,2.5,24.540366605541855
401,10000,60,1.5,2.5,120,1.5,2.5,24.51911582650915
601,10000,120,2.5,4.0,60,1.5,3.5,24.507413671447164
601,10000,120,2.5,4.0,60,1.5,4.0,24.507413671447164
501,10000,60,2.0,3.0,90,1.0,3.5,24.506641134043548
501,10000,60,2.0,3.0,90,1.0,4.0,24.506641134043548
501,10000,60,1.0,3.0,120,1.5,3.0,24.465197821453188
301,10000,90,1.0,4.0,90,1.5,4.0,24.450851385400846
301,10000,90,1.0,4.0,90,1.5,3.5,24.450851385400846
301,10000,90,1.0,3.5,90,1.5,4.0,24.450851385400846
301,10000,90,1.0,3.5,90,1.5,3.5,24.450851385400846
501,10000,120,2.5,3.5,60,1.0,3.0,24.43344844066489
401,10000,90,2.0,2.5,90,1.5,3.0,24.432134409424183
601,10000,120,2.5,4.0,60,1.0,2.5,24.430077675030894
401,10000,60,2.5,4.0,90,1.5,3.5,24.421007191899182
401,10000,60,2.5,4.0,90,1.5,4.0,24.421007191899182
501,10000,120,1.0,2.5,60,1.5,3.0,24.415028811459806
601,10000,90,2.0,2.5,120,1.5,3.5,24.412058419998985
601,10000,90,2.0,2.5,120,1.5,4.0,24.412058419998985
401,10000,60,1.0,2.5,120,1.0,3.0,24.401848959394464
501,10000,90,2.0,3.5,60,1.5,3.0,24.386155545543982
501,10000,90,2.0,4.0,60,1.5,3.0,24.386155545543982
301,10000,120,1.5,3.5,90,1.5,3.0,24.38256246500137
301,10000,60,1.5,4.0,90,1.0,3.0,24.377864922192742
401,10000,120,2.5,3.5,90,1.5,3.5,24.376138995015666
401,10000,120,2.5,3.5,90,1.5,4.0,24.376138995015666
601,10000,120,2.5,3.5,60,1.5,4.0,24.371971687261833
601,10000,120,2.5,3.5,60,1.5,3.5,24.371971687261833
501,10000,60,1.0,4.0,120,1.0,3.0,24.371620774892044
301,10000,60,1.5,3.5,90,1.0,3.0,24.365109229500426
501,10000,90,2.5,3.5,90,1.0,2.5,24.349340375262486
501,10000,90,2.5,4.0,90,1.0,2.5,24.349340375262486
401,10000,90,1.5,2.5,90,1.5,2.5,24.34175990106889
601,10000,120,2.5,4.0,60,1.5,3.0,24.334321332621172
301,10000,60,1.0,2.5,120,1.5,4.0,24.33332993557768
301,10000,60,1.0,2.5,120,1.5,3.5,24.33332993557768
301,10000,60,2.0,4.0,90,1.5,3.0,24.31664207346767
301,10000,60,2.0,3.5,90,1.5,3.0,24.303736444210195
301,10000,60,1.0,4.0,120,1.5,2.5,24.300496576467687
601,10000,120,2.5,3.5,60,1.0,2.5,24.29345805624579
301,10000,60,1.0,3.5,120,1.5,2.5,24.28775083635253
401,10000,60,2.5,3.5,90,1.5,3.5,24.28154034799001
401,10000,60,2.5,3.5,90,1.5,4.0,24.28154034799001
601,10000,90,2.0,2.5,120,1.5,3.0,24.262797372171573
301,10000,60,1.0,3.0,120,1.0,3.5,24.26223640372784
301,10000,60,1.0,3.0,120,1.0,4.0,24.26223640372784
501,10000,60,1.5,4.0,120,1.5,2.5,24.24944718764838
401,10000,60,1.5,3.0,90,1.0,3.5,24.235559765908476
401,10000,60,1.5,3.0,90,1.0,4.0,24.235559765908476
501,10000,60,1.0,3.5,120,1.0,3.0,24.235552525757797
501,10000,60,2.5,4.0,90,1.5,2.5,24.23110552213805
301,10000,90,1.5,3.0,90,1.5,3.0,24.215924242843883
401,10000,90,2.5,3.0,90,1.0,3.5,24.212003101575924
401,10000,90,2.5,3.0,90,1.0,4.0,24.212003101575924
601,10000,90,2.5,4.0,90,1.0,2.5,24.210609443733002
601,10000,90,2.5,3.5,90,1.0,2.5,24.210609443733002
601,10000,120,2.5,3.5,60,1.5,3.0,24.198934899063037
301,10000,120,1.5,3.0,90,1.5,3.0,24.179890934679733
401,10000,60,1.0,3.0,120,1.0,2.5,24.176347848892625
601,10000,90,2.5,3.0,120,1.5,3.5,24.142179030462046
601,10000,90,2.5,3.0,120,1.5,4.0,24.142179030462046
301,10000,120,2.5,3.0,90,1.0,3.0,24.137413480946243
401,10000,60,2.0,2.5,120,1.0,2.5,24.12707107682764
301,10000,120,2.0,4.0,60,1.5,4.0,24.120172180523618
301,10000,120,2.0,4.0,60,1.5,3.5,24.120172180523618
501,10000,60,1.5,3.5,120,1.5,2.5,24.112222753074498
401,10000,120,1.5,4.0,60,1.0,3.5,24.109205815112723
401,10000,120,1.5,4.0,60,1.0,4.0,24.109205815112723
501,10000,90,1.0,3.0,60,1.5,2.5,24.1071808525737
501,10000,60,2.0,4.0,90,1.5,3.0,24.10348795067687
501,10000,60,2.5,3.5,90,1.5,2.5,24.091580180785638
301,10000,90,1.0,3.0,90,1.0,2.5,24.086885945371506
401,10000,120,2.5,4.0,90,1.0,2.5,24.07619886133272
501,10000,60,1.5,3.0,120,1.0,4.0,24.072488051433176
501,10000,60,1.5,3.0,120,1.0,3.5,24.072488051433176
601,10000,120,2.0,2.5,60,1.5,3.5,24.05819041283025
601,10000,120,2.0,2.5,60,1.5,4.0,24.05819041283025
301,10000,90,2.5,2.5,90,1.0,3.5,24.0474710913493
301,10000,90,2.5,2.5,90,1.0,4.0,24.0474710913493
501,10000,90,2.0,2.5,90,1.5,3.0,24.032540590691777
301,10000,60,1.0,4.0,120,1.0,3.0,24.020690808095864
301,10000,60,1.0,3.5,120,1.0,3.0,24.008090215360674
501,10000,120,1.5,2.5,60,1.5,4.0,24.005865241777762
501,10000,120,1.5,2.5,60,1.5,3.5,24.005865241777762
401,10000,120,2.5,3.0,90,1.0,3.0,23.997650399463073
601,10000,90,2.5,3.0,120,1.5,3.0,23.994803937936695
401,10000,90,2.5,3.5,90,1.0,3.0,23.994420140367723
401,10000,90,2.5,4.0,90,1.0,3.0,23.994420140367723
501,10000,60,2.0,3.5,90,1.5,3.0,23.966323808900462
301,10000,90,1.0,3.0,90,1.5,3.5,23.960063758608555
301,10000,90,1.0,3.0,90,1.5,4.0,23.960063758608555
601,10000,90,2.0,3.0,90,1.5,4.0,23.959322414274325
601,10000,90,2.0,3.0,90,1.5,3.5,23.959322414274325
401,10000,60,2.5,4.0,90,1.0,2.5,23.922066431153148
501,10000,120,2.0,2.5,60,1.0,2.5,23.9181240788552
601,10000,60,2.5,3.0,120,1.5,3.5,23.914403649918814
601,10000,60,2.5,3.0,120,1.5,4.0,23.914403649918814
501,10000,120,2.5,3.0,90,1.5,2.5,23.891953995077476
601,10000,120,2.0,2.5,60,1.5,3.0,23.88210980013338
301,10000,90,2.5,3.0,90,1.0,2.5,23.881104081847305
401,10000,120,1.5,3.5,60,1.0,4.0,23.877745508361997
401,10000,120,1.5,3.5,60,1.0,3.5,23.877745508361997
301,10000,120,2.0,3.5,60,1.5,3.5,23.87725874994537
301,10000,120,2.0,3.5,60,1.5,4.0,23.87725874994537
501,10000,60,2.0,4.0,90,1.0,2.5,23.874509769340506
401,10000,60,2.5,3.0,90,1.5,3.5,23.867961186989685
401,10000,60,2.5,3.0,90,1.5,4.0,23.867961186989685
401,10000,120,2.5,3.5,90,1.0,2.5,23.824880069331115
401,10000,120,2.0,2.5,90,1.5,2.5,23.81306538495672
601,10000,60,2.5,4.0,120,1.5,3.5,23.799651028304584
601,10000,60,2.5,4.0,120,1.5,4.0,23.799651028304584
501,10000,120,2.5,2.5,90,1.0,3.5,23.790669737679604
501,10000,120,2.5,2.5,90,1.0,4.0,23.790669737679604
401,10000,60,2.5,3.5,90,1.0,2.5,23.78267237738749
301,10000,120,1.5,2.5,90,1.0,2.5,23.77102899342343
401,10000,120,1.0,4.0,60,1.0,4.0,23.769672627343994
401,10000,120,1.0,4.0,60,1.0,3.5,23.769672627343994
601,10000,60,2.5,3.0,120,1.5,3.0,23.766055827114624
601,10000,120,2.0,2.5,60,1.0,2.5,23.745248392369138
501,10000,60,2.0,3.5,90,1.0,2.5,23.737339378282186
401,10000,60,1.5,4.0,90,1.0,3.0,23.734590404461144
401,10000,120,1.5,2.5,90,1.5,2.5,23.729127029621857
501,10000,60,1.5,3.0,120,1.0,3.0,23.7212413773953
401,10000,90,1.0,3.0,90,1.5,2.5,23.713654564079967
301,10000,60,1.5,2.5,120,1.0,2.5,23.712208356622853
301,10000,120,2.0,3.0,60,1.5,4.0,23.700822193210257
301,10000,120,2.0,3.0,60,1.5,3.5,23.700822193210257
501,10000,60,2.5,2.5,120,1.0,2.5,23.69466554128565
501,10000,90,2.5,4.0,90,1.5,3.0,23.680348300773264
501,10000,90,2.5,3.5,90,1.5,3.0,23.680348300773264
501,10000,60,1.0,4.0,120,1.5,2.5,23.668700858184607
401,10000,120,2.0,4.0,60,1.5,4.0,23.663699209924005
401,10000,120,2.0,4.0,60,1.5,3.5,23.663699209924005
601,10000,60,2.5,3.5,120,1.5,4.0,23.659997608992793
601,10000,60,2.5,3.5,120,1.5,3.5,23.659997608992793
301,10000,120,1.5,2.5,90,1.5,3.5,23.65924036334509
301,10000,120,1.5,2.5,90,1.5,4.0,23.65924036334509
601,10000,60,2.5,4.0,120,1.5,3.0,23.651215905686456
501,10000,90,2.5,3.0,90,1.0,3.0,23.6325747571168
401,10000,120,1.5,3.0,60,1.0,4.0,23.62839326320661
401,10000,120,1.5,3.0,60,1.0,3.5,23.62839326320661
401,10000,90,1.0,2.5,90,1.5,2.5,23.61893403470252
401,10000,60,1.5,3.5,90,1.0,3.0,23.597357017393705
501,10000,60,2.0,3.0,90,1.0,3.0,23.588600929554545
301,10000,120,2.5,2.5,120,1.0,3.0,23.58592336043813
301,10000,120,1.0,2.5,90,1.0,3.0,23.584051471108907
301,10000,120,2.5,4.0,90,1.0,2.5,23.58122768339307
501,10000,120,1.5,2.5,60,1.5,3.0,23.563307231895024
301,10000,90,1.5,2.5,90,1.5,3.0,23.543012424315222
401,10000,120,1.0,3.5,60,1.0,3.5,23.540581317927888
401,10000,120,1.0,3.5,60,1.0,4.0,23.540581317927888
501,10000,60,2.0,3.0,90,1.5,4.0,23.540176558394577
501,10000,60,2.0,3.0,90,1.5,3.5,23.540176558394577
501,10000,60,1.0,3.5,120,1.5,2.5,23.53271820582465
401,10000,120,2.5,2.5,120,1.0,2.5,23.521924323895142
601,10000,60,2.5,3.5,120,1.5,3.0,23.51156905172344
301,10000,90,1.0,2.5,90,1.0,2.5,23.510520744314647
301,10000,60,2.0,3.0,90,1.5,3.0,23.50826419065654
601,10000,90,2.0,3.0,90,1.5,3.0,23.505131554680524
501,10000,90,1.5,2.5,60,1.5,3.5,23.50477304881894
501,10000,90,1.5,2.5,60,1.5,4.0,23.50477304881894
501,10000,90,1.5,3.5,60,1.5,2.5,23.466878302464345
501,10000,90,1.5,4.0,60,1.5,2.5,23.466878302464345
601,10000,90,2.0,2.5,90,1.0,4.0,23.464537813854683
601,10000,90,2.0,2.5,90,1.0,3.5,23.464537813854683
301,10000,60,1.5,3.0,90,1.0,3.0,23.463210064029326
301,10000,60,1.0,3.0,120,1.5,2.5,23.443091492930257
401,10000,120,2.0,3.5,60,1.5,3.5,23.421552532822826
401,10000,120,2.0,3.5,60,1.5,4.0,23.421552532822826
401,10000,60,2.0,3.0,90,1.5,3.0,23.413771871175157
501,10000,60,2.5,3.0,60,1.0,4.0,23.41180332852143
501,10000,60,2.5,3.0,60,1.0,3.5,23.41180332852143
301,10000,90,1.0,2.5,90,1.5,4.0,23.391634857834852
301,10000,90,1.0,2.5,90,1.5,3.5,23.391634857834852
301,10000,90,2.0,2.5,90,1.5,3.5,23.373580198534512
301,10000,90,2.0,2.5,90,1.5,4.0,23.373580198534512
301,10000,120,2.0,4.0,60,1.5,3.0,23.37027733303087
601,10000,90,2.0,3.5,60,1.0,3.5,23.370207483801067
601,10000,90,2.0,4.0,60,1.0,4.0,23.370207483801067
601,10000,90,2.0,4.0,60,1.0,3.5,23.370207483801067
601,10000,90,2.0,3.5,60,1.0,4.0,23.370207483801067
501,10000,60,1.0,3.0,120,1.0,4.0,23.361813313201985
501,10000,60,1.0,3.0,120,1.0,3.5,23.361813313201985
601,10000,90,2.5,4.0,120,1.0,2.5,23.340789179970116
601,10000,90,2.5,3.5,120,1.0,2.5,23.340789179970116
601,10000,120,2.5,3.0,60,1.0,3.5,23.33758128831875
601,10000,120,2.5,3.0,60,1.0,4.0,23.33758128831875
401,10000,120,2.5,3.0,90,1.5,4.0,23.331275958604472
401,10000,120,2.5,3.0,90,1.5,3.5,23.331275958604472
301,10000,120,2.5,3.5,90,1.0,2.5,23.329014002143865
601,10000,90,1.0,2.5,60,1.0,2.5,23.324509069237337
401,10000,90,2.5,4.0,90,1.5,3.5,23.300168827850904
401,10000,90,2.5,3.5,90,1.5,3.5,23.300168827850904
401,10000,90,2.5,3.5,90,1.5,4.0,23.300168827850904
401,10000,90,2.5,4.0,90,1.5,4.0,23.300168827850904
401,10000,60,2.5,3.0,90,1.0,2.5,23.28089845749366
401,10000,120,1.0,3.0,60,1.0,4.0,23.273545925288637
401,10000,120,1.0,3.0,60,1.0,3.5,23.273545925288637
601,10000,90,1.0,3.0,60,1.5,2.5,23.271869850137634
401,10000,120,1.5,4.0,60,1.0,3.0,23.245351299340797
501,10000,90,2.0,3.0,60,1.5,3.5,23.242746804094118
501,10000,90,2.0,3.0,60,1.5,4.0,23.242746804094118
601,10000,60,2.5,3.0,120,1.0,3.5,23.2398744960841
601,10000,60,2.5,3.0,120,1.0,4.0,23.2398744960841
601,10000,90,2.0,2.5,120,1.0,4.0,23.20950667881354
601,10000,90,2.0,2.5,120,1.0,3.5,23.20950667881354
401,10000,60,2.0,4.0,90,1.5,2.5,23.20742603545491
301,10000,60,1.0,2.5,120,1.5,3.0,23.206832811002336
501,10000,90,2.0,2.5,60,1.0,4.0,23.192168020214638
501,10000,90,2.0,2.5,60,1.0,3.5,23.192168020214638
301,10000,60,1.5,2.5,90,1.0,4.0,23.174067056762517
301,10000,60,1.5,2.5,90,1.0,3.5,23.174067056762517
601,10000,90,2.0,3.5,60,1.0,3.0,23.17073949701461
