ADAPTIVE_START_DAY,ZSCORE_LOOKBACK,ENTRY_THRESHOLD,STOP_LOSS_THRESHOLD,POSITION_SIZE,score
501,140,0.2,3.75,10000,57.72035466919397
501,140,0.2,4.0,10000,57.72035466919397
501,110,1.5000000000000002,3.25,10000,57.71952714148805
501,110,1.6,2.25,10000,57.663594447508046
501,120,0.5,3.25,10000,57.658899729691065
501,150,1.7000000000000002,3.25,10000,57.63505815709078
501,140,0.6,3.5,10000,57.62416556407166
501,140,0.6,3.75,10000,57.62416556407166
501,140,0.6,4.0,10000,57.62416556407166
501,140,0.2,3.25,10000,57.61700918653145
501,140,0.6,3.25,10000,57.52006312962919
501,150,0.9,3.75,10000,57.451531441583015
501,150,0.9,4.0,10000,57.451531441583015
501,150,0.9,3.5,10000,57.45153144158301
501,140,0.8,4.0,10000,57.36838786859646
501,140,0.8,3.5,10000,57.36838786859646
501,140,0.8,3.75,10000,57.36838786859646
501,150,0.9,3.25,10000,57.36061645970134
501,140,0.2,3.0,10000,57.28746982358599
501,140,0.8,3.25,10000,57.276867767602084
501,140,0.4,3.5,10000,57.21557506347993
501,140,0.4,3.75,10000,57.21557506347993
501,140,0.4,4.0,10000,57.21557506347993
501,150,1.7000000000000002,3.0,10000,57.194152982158066
501,140,0.6,3.0,10000,57.181921894786285
501,110,1.7000000000000002,2.25,10000,57.15956429485742
501,140,1.7000000000000002,3.5,10000,57.15910021517371
501,140,1.7000000000000002,4.0,10000,57.15910021517371
501,140,1.7000000000000002,3.75,10000,57.15910021517371
501,120,1.4000000000000001,2.75,10000,57.12893548199089
501,140,0.4,3.25,10000,57.111959575878885
501,140,1.7000000000000002,3.25,10000,57.07024504964016
501,150,0.9,3.0,10000,57.00575657447008
501,110,1.5000000000000002,2.75,10000,56.97451827594736
501,140,0.8,3.0,10000,56.941807845728604
501,130,0.6,3.5,10000,56.90250803639346
501,130,0.6,4.0,10000,56.90250803639345
501,130,0.6,3.75,10000,56.90250803639345
501,120,0.5,3.0,10000,56.87125913187208
501,130,0.6,3.25,10000,56.798877697120744
501,140,0.4,3.0,10000,56.77451267946756
501,140,1.5000000000000002,2.75,10000,56.747571396133786
501,140,0.30000000000000004,3.5,10000,56.66607418075648
501,140,0.30000000000000004,3.75,10000,56.66607418075648
501,140,0.30000000000000004,4.0,10000,56.66607418075648
501,110,1.5000000000000002,3.0,10000,56.65600997831197
501,140,1.7000000000000002,3.0,10000,56.646273196932256
501,140,0.30000000000000004,3.25,10000,56.5631516373153
501,130,0.7000000000000001,2.75,10000,56.433699919112854
501,140,1.6,2.5,10000,56.39425412025257
501,120,0.7000000000000001,3.75,10000,56.3736124633743
501,120,0.7000000000000001,4.0,10000,56.3736124633743
501,120,0.7000000000000001,3.5,10000,56.37361246337424
501,120,1.3000000000000003,2.25,10000,56.362715906572966
501,140,0.1,2.75,10000,56.30306027597468
501,120,0.7000000000000001,3.25,10000,56.283093577671295
501,140,1.0,3.75,10000,56.24436419813207
501,140,1.0,4.0,10000,56.24436419813207
501,140,1.0,3.5,10000,56.24436419813207
501,140,0.30000000000000004,3.0,10000,56.22497573279506
501,120,1.4000000000000001,2.5,10000,56.210659685283204
501,140,0.5,3.5,10000,56.17599473583824
501,140,0.5,3.75,10000,56.17599473583824
501,140,0.5,4.0,10000,56.17599473583824
501,140,1.0,3.25,10000,56.155274224392336
501,130,0.6,3.0,10000,56.11419744555794
501,150,1.4000000000000001,3.5,10000,56.079373738535025
501,150,1.4000000000000001,3.75,10000,56.07937373853493
501,150,1.4000000000000001,4.0,10000,56.07937373853493
501,140,0.5,3.25,10000,56.07222628913256
501,140,1.5000000000000002,2.5,10000,56.049940384851446
501,150,1.4000000000000001,3.25,10000,55.99028896638827
501,150,1.8000000000000003,4.0,10000,55.90783919280609
501,150,1.8000000000000003,3.75,10000,55.90783919280609
501,150,1.8000000000000003,3.5,10000,55.90783919280608
501,110,0.9,2.25,10000,55.84070171213654
501,140,1.0,3.0,10000,55.82547780699564
501,150,1.8000000000000003,3.25,10000,55.81968411252727
501,140,0.5,3.0,10000,55.736304606996995
501,110,1.6,2.5,10000,55.67881069591418
501,120,0.9,4.0,10000,55.67713742677477
501,120,0.9,3.75,10000,55.67713742677477
501,120,0.9,3.5,10000,55.677137426774756
501,150,1.6,4.0,10000,55.65919581805356
501,150,1.6,3.75,10000,55.65919581805356
501,150,1.6,3.5,10000,55.65919581805354
501,110,0.5,2.25,10000,55.60989035587236
501,120,0.9,3.25,10000,55.58908592984203
501,110,1.4000000000000001,3.75,10000,55.585564167481806
501,110,1.4000000000000001,3.5,10000,55.585564167481806
501,110,1.4000000000000001,4.0,10000,55.585564167481806
501,150,1.6,3.25,10000,55.57037833669614
501,150,1.4000000000000001,3.0,10000,55.54346249193628
501,120,0.7000000000000001,3.0,10000,55.48072752479056
501,140,1.8000000000000003,3.5,10000,55.399227883819606
501,140,1.8000000000000003,4.0,10000,55.399227883819606
501,140,1.8000000000000003,3.75,10000,55.399227883819606
501,110,0.6,2.25,10000,55.37264950530024
501,150,1.8000000000000003,3.0,10000,55.37123551811199
501,110,0.9,2.5,10000,55.2967530756961
501,140,0.2,2.75,10000,55.19912477506133
501,150,0.8,2.75,10000,55.182367494092766
501,150,1.6,3.0,10000,55.12962087368877
501,140,0.1,2.5,10000,55.12238924856858
501,110,0.5,2.5,10000,55.07433422523561
501,140,0.6,2.75,10000,55.044070164328964
501,120,1.0,3.75,10000,55.02015350327378
501,120,1.0,4.0,10000,55.02015350327378
501,120,1.0,3.5,10000,55.020153503273775
501,150,1.5000000000000002,4.0,10000,54.96742226778869
501,150,1.5000000000000002,3.75,10000,54.96742226778869
501,150,1.5000000000000002,3.5,10000,54.96742226778869
501,140,1.8000000000000003,3.25,10000,54.948810107509665
501,120,1.0,3.25,10000,54.93212812320377
501,120,1.8000000000000003,3.5,10000,54.88702260294412
501,120,1.8000000000000003,3.75,10000,54.88702260294412
501,120,1.8000000000000003,4.0,10000,54.88702260294412
501,150,1.5000000000000002,3.25,10000,54.878608406463904
501,140,0.8,2.75,10000,54.85066042584623
501,120,0.9,3.0,10000,54.820699330712536
501,110,0.6,2.5,10000,54.746440458568095
501,110,1.3000000000000003,3.75,10000,54.7125297791407
501,110,1.3000000000000003,3.5,10000,54.7125297791407
501,110,1.3000000000000003,4.0,10000,54.7125297791407
501,120,1.5000000000000002,2.25,10000,54.695482985845324
501,140,0.4,2.75,10000,54.67790535505074
501,130,0.6,2.75,10000,54.65175787780733
501,120,0.8,4.0,10000,54.642295710276464
501,120,0.8,3.75,10000,54.642295710276464
501,120,0.8,3.5,10000,54.64229571027639
501,120,1.3000000000000003,2.75,10000,54.59076899430195
501,130,0.8,3.75,10000,54.57593878846526
501,130,0.8,3.5,10000,54.57593878846526
501,130,0.8,4.0,10000,54.57593878846526
501,120,0.8,3.25,10000,54.55243790100275
501,140,1.8000000000000003,3.0,10000,54.54291409044686
501,120,1.5000000000000002,2.75,10000,54.496786729764125
501,130,0.8,3.25,10000,54.48344850282391
501,150,1.5000000000000002,3.0,10000,54.4373596832979
501,120,1.8000000000000003,3.25,10000,54.431994879981644
501,110,1.4000000000000001,3.25,10000,54.40734796496203
501,150,0.7000000000000001,2.75,10000,54.33286118944674
501,110,0.7000000000000001,2.25,10000,54.23035540066966
501,140,1.7000000000000002,2.75,10000,54.17955656368029
501,120,1.0,3.0,10000,54.17004513402477
501,140,0.2,2.5,10000,54.12325582571868
501,140,0.6,2.5,10000,54.111186553874155
501,130,1.0,3.75,10000,54.07432350904328
501,130,1.0,4.0,10000,54.07432350904328
501,130,1.0,3.5,10000,54.07432350904327
501,140,0.8,2.5,10000,54.04347942851274
501,130,1.0,3.25,10000,53.98410674963676
501,110,1.4000000000000001,2.75,10000,53.97920763659529
501,140,1.0,2.75,10000,53.94969493987774
501,150,0.30000000000000004,3.5,10000,53.94711355427882
501,150,0.30000000000000004,4.0,10000,53.947113554278815
501,150,0.30000000000000004,3.75,10000,53.947113554278815
501,100,1.7000000000000002,3.5,10000,53.925602618338544
501,100,1.7000000000000002,3.75,10000,53.925602618338544
501,100,1.7000000000000002,4.0,10000,53.925602618338544
501,140,0.30000000000000004,2.75,10000,53.917777622610274
501,150,0.30000000000000004,3.25,10000,53.84461253487307
501,120,0.5,2.25,10000,53.83658024386222
501,130,0.8,3.0,10000,53.80302209258695
501,120,0.5,2.75,10000,53.7840812538137
501,120,0.8,3.0,10000,53.77284721131295
501,150,0.5,4.0,10000,53.752126368855244
501,150,0.5,3.5,10000,53.752126368855244
501,150,0.5,3.75,10000,53.752126368855244
501,110,0.7000000000000001,2.5,10000,53.72115246371961
501,140,0.4,2.5,10000,53.65635282140427
501,140,0.9,2.25,10000,53.65552971912427
501,150,0.5,3.25,10000,53.64993719715486
501,120,1.5000000000000002,2.5,10000,53.64008602434044
501,140,0.5,2.75,10000,53.61840252227661
501,110,1.3000000000000003,3.25,10000,53.60301280832952
501,120,1.3000000000000003,2.5,10000,53.59603329465798
501,120,1.8000000000000003,3.0,10000,53.549947641897056
501,150,0.9,2.75,10000,53.541893795654794
501,150,0.30000000000000004,3.0,10000,53.50741012193488
501,110,0.1,4.0,10000,53.475733249336905
501,110,0.1,3.75,10000,53.475733249336905
501,110,0.1,3.5,10000,53.475733249336905
501,110,1.3000000000000003,2.75,10000,53.44579504120586
501,130,1.2000000000000002,3.5,10000,53.43064610829109
501,130,1.2000000000000002,3.75,10000,53.43064610829104
501,130,1.2000000000000002,4.0,10000,53.43064610829104
501,130,1.8000000000000003,3.5,10000,53.40940463243473
501,130,1.8000000000000003,3.75,10000,53.409404632434686
501,130,1.8000000000000003,4.0,10000,53.409404632434686
501,140,1.3000000000000003,3.5,10000,53.38958670604072
501,140,1.3000000000000003,4.0,10000,53.38958670604072
501,140,1.3000000000000003,3.75,10000,53.38958670604072
501,110,1.4000000000000001,3.0,10000,53.34875488660189
501,130,1.2000000000000002,3.25,10000,53.3403897001715
501,130,1.0,3.0,10000,53.31068613193238
501,140,1.3000000000000003,3.25,10000,53.30057182639503
501,130,1.7000000000000002,4.0,10000,53.29945770584217
501,130,1.7000000000000002,3.75,10000,53.29945770584217
501,130,1.7000000000000002,3.5,10000,53.29945770584217
501,150,0.4,4.0,10000,53.29479681068588
501,150,0.4,3.75,10000,53.29479681068588
501,150,0.4,3.5,10000,53.2947968106858
501,150,0.5,3.0,10000,53.29216354080639
501,120,1.2000000000000002,3.5,10000,53.26998213452286
501,120,1.2000000000000002,3.75,10000,53.269982134522856
501,120,1.2000000000000002,4.0,10000,53.269982134522856
501,130,1.7000000000000002,3.25,10000,53.210706107544425
501,150,0.4,3.25,10000,53.192292567257965
501,120,1.2000000000000002,3.25,10000,53.1825718372125
501,130,1.5000000000000002,3.5,10000,53.16609900129112
501,130,1.5000000000000002,3.75,10000,53.1660990012911
501,130,1.5000000000000002,4.0,10000,53.1660990012911
501,130,0.9,3.5,10000,53.14789635277234
501,130,0.9,3.75,10000,53.147896352772285
501,130,0.9,4.0,10000,53.147896352772285
501,150,1.7000000000000002,2.75,10000,53.12624468910448
501,100,2.1,3.5,10000,53.124953567779244
501,100,2.1,4.0,10000,53.124953567779244
501,100,2.1,3.75,10000,53.124953567779244
501,120,1.9000000000000001,3.75,10000,53.08666041091776
501,120,1.9000000000000001,4.0,10000,53.08666041091776
501,120,1.9000000000000001,3.5,10000,53.086660410917744
501,130,1.5000000000000002,3.25,10000,53.07618628945511
501,130,0.9,3.25,10000,53.05720010628049
501,140,0.30000000000000004,2.5,10000,53.05573747974186
501,120,1.1,3.5,10000,52.99385428617819
501,120,1.1,4.0,10000,52.99385428617819
501,120,1.1,3.75,10000,52.99385428617819
501,140,1.3000000000000003,3.0,10000,52.9913386812998
501,140,1.0,2.5,10000,52.9739164586618
501,130,1.8000000000000003,3.25,10000,52.959070219205195
501,130,1.4000000000000001,3.75,10000,52.954963755463986
501,130,1.4000000000000001,3.5,10000,52.954963755463986
501,130,1.4000000000000001,4.0,10000,52.954963755463986
501,100,1.7000000000000002,3.25,10000,52.933887444129766
501,120,1.1,3.25,10000,52.90642396678904
501,130,1.4000000000000001,3.25,10000,52.86508548173585
501,150,0.1,4.0,10000,52.85141329204225
501,150,0.1,3.5,10000,52.85141329204225
501,150,0.1,3.75,10000,52.85141329204225
501,150,0.4,3.0,10000,52.834465037014425
501,110,1.1,4.0,10000,52.83228217790248
501,110,1.1,3.75,10000,52.83228217790248
501,110,1.1,3.5,10000,52.83228217790248
501,150,0.6,4.0,10000,52.74909218531065
501,150,0.6,3.75,10000,52.74909218531065
501,150,0.6,3.5,10000,52.74909218531065
501,150,0.1,3.25,10000,52.748983178888174
501,140,0.7000000000000001,2.25,10000,52.69584102156805
501,140,1.6,2.25,10000,52.678181642359014
501,130,1.2000000000000002,3.0,10000,52.67349656303738
501,150,0.6,3.25,10000,52.6466782419024
501,120,1.9000000000000001,3.25,10000,52.63204545985098
501,140,0.5,2.5,10000,52.598141163472626
501,150,0.8,2.25,10000,52.59138447763943
501,120,0.7000000000000001,2.25,10000,52.55573105882964
501,130,1.6,3.5,10000,52.55531660571325
501,130,1.6,4.0,10000,52.555316605713244
501,130,1.6,3.75,10000,52.555316605713244
501,110,1.3000000000000003,3.0,10000,52.55263866355444
501,110,1.8000000000000003,4.0,10000,52.504534147226025
501,110,1.8000000000000003,3.5,10000,52.504534147226025
501,110,1.8000000000000003,3.75,10000,52.504534147226025
501,110,0.1,3.25,10000,52.502442384685764
501,110,1.2000000000000002,3.5,10000,52.49119488558358
501,110,1.2000000000000002,3.75,10000,52.49119488558358
501,110,1.2000000000000002,4.0,10000,52.49119488558358
501,140,1.4000000000000001,3.5,10000,52.47776727036942
501,140,1.4000000000000001,4.0,10000,52.47776727036942
501,140,1.4000000000000001,3.75,10000,52.47776727036942
501,130,1.6,3.25,10000,52.466576133888225
501,100,2.1,2.75,10000,52.43531337746481
501,120,1.2000000000000002,3.0,10000,52.42656472641552
501,150,0.1,3.0,10000,52.41208401636358
501,130,1.7000000000000002,3.0,10000,52.40792109070556
501,140,1.4000000000000001,3.25,10000,52.38877728334113
501,130,0.9,3.0,10000,52.3839312305118
501,130,0.8,2.75,10000,52.36182091814249
501,110,1.0,3.5,10000,52.325944275541396
501,110,1.0,4.0,10000,52.325944275541396
501,110,1.0,3.75,10000,52.325944275541396
501,100,1.7000000000000002,2.75,10000,52.3243277725893
501,120,0.5,2.5,10000,52.30843401914694
501,120,0.7000000000000001,2.75,10000,52.30046271256419
501,150,0.6,3.0,10000,52.290262832605094
501,130,1.5000000000000002,3.0,10000,52.286232094512684
501,130,1.8000000000000003,3.0,10000,52.185170082448124
501,130,1.4000000000000001,3.0,10000,52.17935558304352
501,120,1.1,3.0,10000,52.14717422117325
501,100,2.1,3.25,10000,52.12391959007407
501,110,1.5000000000000002,2.25,10000,52.05945463697033
501,140,1.4000000000000001,3.0,10000,52.05368290824028
501,120,1.7000000000000002,4.0,10000,52.04254723386371
501,120,1.7000000000000002,3.75,10000,52.04254723386371
501,120,1.7000000000000002,3.5,10000,52.04254723386367
501,140,1.8000000000000003,2.75,10000,52.02219444995569
501,80,0.8,3.25,10000,51.99930836280094
501,80,0.8,3.75,10000,51.99930836280094
501,80,0.8,4.0,10000,51.99930836280094
501,80,0.8,3.5,10000,51.99930836280094
501,120,1.7000000000000002,3.25,10000,51.95731363175159
501,130,0.1,4.0,10000,51.93137047083405
501,130,0.1,3.75,10000,51.93137047083405
501,130,0.1,3.5,10000,51.93137047083405
501,130,1.0,2.75,10000,51.87935365566057
501,140,1.7000000000000002,2.5,10000,51.85563176223202
501,130,0.1,3.25,10000,51.82860789174239
501,110,1.1,3.25,10000,51.827113159623806
501,140,1.5000000000000002,2.25,10000,51.824174400645006
501,150,1.4000000000000001,2.75,10000,51.776177005488364
501,120,0.9,2.25,10000,51.76274374781537
501,120,1.9000000000000001,3.0,10000,51.751848592745056
501,110,1.6,2.0,10000,51.74088755541387
501,150,0.7000000000000001,2.25,10000,51.737697418618744
501,130,1.6,3.0,10000,51.662652577595246
501,120,0.9,2.75,10000,51.652441806522376
501,110,0.30000000000000004,3.5,10000,51.57329738128079
501,110,0.30000000000000004,3.75,10000,51.57329738128079
501,110,0.30000000000000004,4.0,10000,51.57329738128079
501,130,1.1,3.5,10000,51.51895886590663
501,130,1.1,4.0,10000,51.518958865906576
501,130,1.1,3.75,10000,51.518958865906576
501,110,0.1,2.75,10000,51.48966450151885
501,110,1.2000000000000002,3.25,10000,51.48721746848555
501,130,1.1,3.25,10000,51.42876536222823
501,100,1.7000000000000002,3.0,10000,51.38776544531844
501,150,1.8000000000000003,2.75,10000,51.37735431020654
501,110,0.1,3.0,10000,51.347998886520806
501,110,1.0,3.25,10000,51.32120267296495
501,110,0.2,4.0,10000,51.3164483894003
501,110,0.2,3.5,10000,51.3164483894003
501,110,0.2,3.75,10000,51.3164483894003
501,110,1.7000000000000002,2.5,10000,51.21719378168051
501,120,1.0,2.25,10000,51.174349006538506
501,110,1.5000000000000002,2.5,10000,51.17281848384626
501,130,0.1,3.0,10000,51.14797817904416
501,110,1.1,2.75,10000,51.10320639738752
501,150,1.6,2.75,10000,51.05102625830382
501,120,1.7000000000000002,3.0,10000,51.04176492955443
501,120,1.0,2.75,10000,50.975019408800655
501,110,1.8000000000000003,3.25,10000,50.973668060705236
501,130,0.9,2.75,10000,50.93636162564574
501,130,1.2000000000000002,2.75,10000,50.93056286596248
501,110,1.0,2.75,10000,50.90045304380693
501,110,2.2,3.75,10000,50.88138054161022
501,110,2.2,4.0,10000,50.88138054161022
501,110,2.2,3.5,10000,50.88138054161022
501,150,0.9,2.25,10000,50.87404390100303
501,120,0.7000000000000001,2.5,10000,50.8649826914833
501,120,0.8,2.25,10000,50.84807000077925
501,120,0.30000000000000004,3.75,10000,50.810861202624
501,120,0.30000000000000004,4.0,10000,50.810861202624
501,120,0.30000000000000004,3.5,10000,50.810861202624
501,140,1.3000000000000003,2.75,10000,50.78575294887839
501,110,1.2000000000000002,2.75,10000,50.78094990108442
501,110,1.1,3.0,10000,50.76393274712485
501,130,1.1,3.0,10000,50.761456635103215
501,120,0.30000000000000004,3.25,10000,50.71281893254155
501,130,0.7000000000000001,2.5,10000,50.70152632631524
501,100,1.3000000000000003,3.75,10000,50.63544948093257
501,100,1.3000000000000003,3.5,10000,50.63544948093257
501,100,1.3000000000000003,4.0,10000,50.63544948093257
501,140,1.9000000000000001,4.0,10000,50.631533720777334
501,140,1.9000000000000001,3.75,10000,50.631533720777334
501,140,1.9000000000000001,3.5,10000,50.631533720777334
501,120,0.8,2.75,10000,50.61288697410309
501,110,0.30000000000000004,3.25,10000,50.58938337032324
501,130,0.4,3.5,10000,50.56345550064456
501,130,0.4,4.0,10000,50.56345550064456
501,130,0.4,3.75,10000,50.56345550064456
501,110,1.9000000000000001,4.0,10000,50.46886979549569
501,110,1.9000000000000001,3.75,10000,50.46886979549569
501,110,1.9000000000000001,3.5,10000,50.46886979549569
501,130,1.4000000000000001,2.75,10000,50.46336922387282
501,130,0.4,3.25,10000,50.46142256530679
501,130,1.7000000000000002,2.75,10000,50.45706495077201
501,150,1.0,4.0,10000,50.443546368866606
501,150,1.0,3.75,10000,50.443546368866606
501,150,1.0,3.5,10000,50.443546368866606
501,110,1.2000000000000002,3.0,10000,50.43688837492159
501,150,1.5000000000000002,2.75,10000,50.4343911489569
501,110,1.8000000000000003,2.75,10000,50.416462516339976
501,130,0.2,3.75,10000,50.387059457443165
501,130,0.2,4.0,10000,50.387059457443165
501,130,0.2,3.5,10000,50.38705945744316
501,130,1.8000000000000003,2.75,10000,50.373068308344585
501,150,1.0,3.25,10000,50.35460060471673
501,110,0.2,3.25,10000,50.33267848654633
501,130,1.5000000000000002,2.75,10000,50.32291905999783
501,130,0.2,3.25,10000,50.283964344311826
501,110,1.0,3.0,10000,50.23430443370949
501,130,0.5,3.5,10000,50.22033686750319
501,130,0.5,3.75,10000,50.220336867503136
501,130,0.5,4.0,10000,50.220336867503136
501,100,1.4000000000000001,4.0,10000,50.19941745949453
501,100,1.4000000000000001,3.75,10000,50.19941745949453
501,100,1.4000000000000001,3.5,10000,50.19941745949453
501,140,1.9000000000000001,3.25,10000,50.18312789196028
501,120,0.4,3.5,10000,50.174711997170085
501,120,0.4,4.0,10000,50.174711997170085
501,120,0.4,3.75,10000,50.174711997170085
501,100,2.1,2.5,10000,50.11804499701738
501,130,0.5,3.25,10000,50.11713211444069
501,120,0.4,3.25,10000,50.075307192767454
501,110,0.30000000000000004,2.75,10000,50.06533070206464
501,150,1.0,3.0,10000,50.00631979007597
501,140,1.2000000000000002,3.5,10000,49.98518725261871
501,140,1.2000000000000002,3.75,10000,49.98518725261871
501,140,1.2000000000000002,4.0,10000,49.98518725261871
501,100,0.8,3.5,10000,49.97350248171898
501,100,0.8,3.75,10000,49.97350248171898
501,100,0.8,4.0,10000,49.97350248171898
501,110,1.8000000000000003,3.0,10000,49.95401057198685
501,150,1.4000000000000001,2.25,10000,49.90713073211835
501,120,0.30000000000000004,3.0,10000,49.90094033218355
501,140,1.2000000000000002,3.25,10000,49.89625935213545
501,140,1.4000000000000001,2.75,10000,49.88602841021109
501,120,0.9,2.5,10000,49.877411905389515
501,140,0.1,2.25,10000,49.83728299591957
